5,20,0,-1,-1,0,25,grass
5,21,0,-1,-1,0,25,grass
5,22,0,-1,-1,0,25,grass
5,23,0,-1,-1,0,25,grass
5,24,0,-1,-1,0,25,grass
6,0,0,-1,-1,0,25,grass
6,1,0,-1,-1,0,25,grass
6,2,0,-1,-1,0,25,grass
6,3,0,-1,-1,0,25,grass
6,4,0,-1,-1,0,50,sand
6,5,0,-1,-1,0,50,sand
6,6,0,-1,-1,0,50,sand
6,7,0,-1,-1,0,50,sand
6,8,0,-1,-1,0,50,sand
6,9,0,-1,-1,0,50,sand
6,10,0,-1,-1,0,50,sand
6,11,0,-1,-1,0,50,sand
6,12,0,-1,-1,0,50,sand
6,13,0,-1,-1,0,50,sand
6,14,0,-1,-1,0,25,grass
6,15,0,-1,-1,0,25,grass
6,16,0,-1,-1,0,25,grass
6,17,0,-1,-1,0,25,grass
6,18,0,-1,-1,0,25,grass
6,19,0,-1,-1,0,25,grass
6,20,0,-1,-1,0,25,grass
6,21,0,-1,-1,0,25,grass
6,22,0,-1,-1,0,25,grass
6,23,0,-1,-1,0,25,grass
6,24,0,-1,-1,0,25,grass
7,0,0,-1,-1,0,25,grass
7,1,0,-1,-1,0,25,grass
7,2,0,-1,-1,0,25,grass
7,3,0,-1,-1,0,25,grass
7,4,0,-1,-1,0,25,grass
7,5,0,-1,-1,0,25,grass
7,6,0,-1,-1,0,25,grass
7,7,0,-1,-1,0,50,sand
7,8,0,-1,-1,0,50,sand
7,9,0,-1,-1,0,50,sand
7,10,0,-1,-1,0,50,sand
7,11,0,-1,-1,0,50,sand
7,12,0,-1,-1,0,50,sand
7,13,0,-1,-1,0,50,sand
7,14,0,-1,-1,0,50,sand
7,15,0,-1,-1,0,50,sand
7,16,0,-1,-1,0,50,sand
7,17,0,-1,-1,0,25,grass
7,18,0,-1,-1,0,25,grass
7,19,0,-1,-1,0,25,grass
7,20,0,-1,-1,0,25,grass
7,21,0,-1,-1,0,25,grass
7,22,0,-1,-1,0,25,grass
7,23,0,-1,-1,0,25,grass
7,24,0,-1,-1,0,25,grass
8,0,0,-1,-1,0,50,sand
8,1,0,-1,-1,0,50,sand
8,2,0,-1,-1,0,50,sand
8,3,0,-1,-1,0,50,sand
8,4,0,-1,-1,0,50,sand
8,5,0,-1,-1,0,50,sand
8,6,0,-1,-1,0,50,sand
8,7,0,-1,-1,0,50,sand
8,8,0,-1,-1,0,50,sand
8,9,0,-1,-1,0,50,sand
8,10,0,-1,-1,0,50,sand
8,11,0,-1,-1,0,50,sand
8,12,0,-1,-1,0,50,sand
8,13,0,-1,-1,0,50,sand
8,14,0,-1,-1,0,50,sand
8,15,0,-1,-1,0,50,sand
8,16,0,-1,-1,0,50,sand
8,17,0,-1,-1,0,50,sand
8,18,0,-1,-1,0,50,sand
8,19,0,-1,-1,0,50,sand
8,20,0,-1,-1,0,50,sand
8,21,0,-1,-1,0,50,sand
8,22,0,-1,-1,0,50,sand
8,23,0,-1,-1,0,50,sand
8,24,0,-1,-1,0,50,sand
9,0,0,-1,-1,1,50,water
9,1,0,-1,-1,1,50,water
9,2,0,-1,-1,1,50,water
9,3,0,-1,-1,1,50,water
9,4,0,-1,-1,1,50,water
9,5,0,-1,-1,1,50,water
9,6,0,-1,-1,1,50,water
9,7,0,-1,-1,1,50,water
9,8,0,-1,-1,0,10,bridge
9,9,0,-1,-1,0,10,bridge
9,10,0,-1,-1,0,10,bridge
9,11,0,-1,-1,0,10,bridge
9,12,0,-1,-1,0,10,bridge
9,13,0,-1,-1,1,10,water
9,14,0,-1,-1,1,50,water
9,15,0,-1,-1,1,50,water
9,16,0,-1,-1,1,50,water
9,17,0,-1,-1,1,50,water
9,18,0,-1,-1,1,50,water
9,19,0,-1,-1,1,50,water
9,20,0,-1,-1,1,50,water
9,21,0,-1,-1,1,50,water
9,22,0,-1,-1,1,50,water
9,23,0,-1,-1,1,50,water
9,24,0,-1,-1,1,50,water
10,0,0,-1,-1,1,50,water
10,1,0,-1,-1,1,50,water
10,2,0,-1,-1,1,50,water
10,3,0,-1,-1,1,50,water
10,4,0,-1,-1,1,50,water
10,5,0,-1,-1,1,50,water
10,6,0,-1,-1,1,50,water
10,7,0,-1,-1,1,50,water
10,8,0,-1,-1,0,10,bridge
10,9,0,-1,-1,0,10,bridge
10,10,0,-1,-1,0,10,bridge
10,11,0,-1,-1,0,10,bridge
10,12,0,-1,-1,0,10,bridge
10,13,0,-1,-1,1,10,water
10,14,0,-1,-1,1,50,water
10,15,0,-1,-1,1,50,water
10,16,0,-1,-1,1,50,water
10,17,0,-1,-1,1,50,water
10,18,0,-1,-1,1,50,water
10,19,0,-1,-1,1,50,water
10,20,0,-1,-1,1,50,water
10,21,0,-1,-1,1,50,water
10,22,0,-1,-1,1,50,water
10,23,0,-1,-1,1,50,water
10,24,0,-1,-1,1,50,water
11,0,0,-1,-1,1,50,water
11,1,0,-1,-1,1,50,water
11,2,0,-1,-1,1,50,water
11,3,0,-1,-1,1,50,water
11,4,0,-1,-1,1,50,water
11,5,0,-1,-1,1,50,water
11,6,0,-1,-1,1,50,water
11,7,0,-1,-1,1,50,water
11,8,0,-1,-1,0,10,bridge
11,9,0,-1,-1,0,10,bridge
11,10,0,-1,-1,0,10,bridge
11,11,0,-1,-1,0,10,bridge
11,12,0,-1,-1,0,10,bridge
11,13,0,-1,-1,1,10,water
11,14,0,-1,-1,1,50,water
11,15,0,-1,-1,1,50,water
11,16,0,-1,-1,1,50,water
11,17,0,-1,-1,1,50,water
11,18,0,-1,-1,1,50,water
11,19,0,-1,-1,1,50,water
11,20,0,-1,-1,1,50,water
11,21,0,-1,-1,1,50,water
11,22,0,-1,-1,1,50,water
11,23,0,-1,-1,1,50,water
11,24,0,-1,-1,1,50,water
12,0,0,-1,-1,1,50,water
12,1,0,-1,-1,1,50,water
12,2,0,-1,-1,1,50,water
12,3,0,-1,-1,1,50,water
12,4,0,-1,-1,1,50,water
12,5,0,-1,-1,1,50,water
12,6,0,-1,-1,1,50,water
12,7,0,-1,-1,1,50,water
12,8,0,-1,-1,0,10,bridge
12,9,0,-1,-1,0,10,bridge
12,10,0,-1,-1,0,10,bridge
12,11,0,-1,-1,0,10,bridge
12,12,0,-1,-1,0,10,bridge
12,13,0,-1,-1,1,10,water
12,14,0,-1,-1,1,50,water
12,15,0,-1,-1,1,50,water
12,16,0,-1,-1,1,50,water
12,17,0,-1,-1,1,50,water
12,18,0,-1,-1,1,50,water
12,19,0,-1,-1,1,50,water
12,20,0,-1,-1,1,50,water
12,21,0,-1,-1,1,50,water
12,22,0,-1,-1,1,50,water
12,23,0,-1,-1,1,50,water
12,24,0,-1,-1,1,50,water
13,0,0,-1,-1,1,50,water
13,1,0,-1,-1,1,50,water
13,2,0,-1,-1,1,50,water
13,3,0,-1,-1,1,50,water
13,4,0,-1,-1,1,50,water
13,5,0,-1,-1,1,50,water
13,6,0,-1,-1,1,50,water
13,7,0,-1,-1,1,50,water
13,8,0,-1,-1,0,10,bridge
13,9,0,-1,-1,0,10,bridge
13,10,0,-1,-1,0,10,bridge
13,11,0,-1,-1,0,10,bridge
13,12,0,-1,-1,0,10,bridge
13,13,0,-1,-1,1,10,water
13,14,0,-1,-1,1,50,water
13,15,0,-1,-1,1,50,water
13,16,0,-1,-1,1,50,water
13,17,0,-1,-1,1,50,water
13,18,0,-1,-1,1,50,water
13,19,0,-1,-1,1,50,water
13,20,0,-1,-1,1,50,water
13,21,0,-1,-1,1,50,water
13,22,0,-1,-1,1,50,water
13,23,0,-1,-1,1,50,water
13,24,0,-1,-1,1,50,water
14,0,0,-1,-1,1,50,water
14,1,0,-1,-1,1,50,water
14,2,0,-1,-1,1,50,water
14,3,0,-1,-1,1,50,water
14,4,0,-1,-1,1,50,water
14,5,0,-1,-1,1,50,water
14,6,0,-1,-1,1,50,water
14,7,0,-1,-1,1,50,water
14,8,0,-1,-1,0,10,bridge
14,9,0,-1,-1,0,10,bridge
14,10,0,-1,-1,0,10,bridge
14,11,0,-1,-1,0,10,bridge
14,12,0,-1,-1,0,10,bridge
14,13,0,-1,-1,1,10,water
14,14,0,-1,-1,1,50,water
14,15,0,-1,-1,1,50,water
14,16,0,-1,-1,1,50,water
14,17,0,-1,-1,1,50,water
14,18,0,-1,-1,1,50,water
14,19,0,-1,-1,1,50,water
14,20,0,-1,-1,1,50,water
14,21,0,-1,-1,1,50,water
14,22,0,-1,-1,1,50,water
14,23,0,-1,-1,1,50,water
14,24,0,-1,-1,1,50,water
15,0,0,-1,-1,1,50,water
15,1,0,-1,-1,1,50,water
15,2,0,-1,-1,1,50,water
15,3,0,-1,-1,1,50,water
15,4,0,-1,-1,1,50,water
15,5,0,-1,-1,1,50,water
15,6,0,-1,-1,1,50,water
15,7,0,-1,-1,1,50,water
15,8,0,-1,-1,0,10,bridge
15,9,0,-1,-1,0,10,bridge
15,10,0,-1,-1,0,10,bridge
15,11,0,-1,-1,0,10,bridge
15,12,0,-1,-1,0,10,bridge
15,13,0,-1,-1,1,10,water
15,14,0,-1,-1,1,50,water
15,15,0,-1,-1,1,50,water
15,16,0,-1,-1,1,50,water
15,17,0,-1,-1,1,50,water
15,18,0,-1,-1,1,50,water
15,19,0,-1,-1,1,50,water
15,20,0,-1,-1,1,50,water
15,21,0,-1,-1,1,50,water
15,22,0,-1,-1,1,50,water
15,23,0,-1,-1,1,50,water
15,24,0,-1,-1,1,50,water
16,0,0,-1,-1,1,50,water
16,1,0,-1,-1,1,50,water
16,2,0,-1,-1,1,50,water
16,3,0,-1,-1,1,50,water
16,4,0,-1,-1,1,50,water
16,5,0,-1,-1,1,50,water
16,6,0,-1,-1,1,50,water
16,7,0,-1,-1,1,50,water
16,8,0,-1,-1,0,10,bridge
16,9,0,-1,-1,0,10,bridge
16,10,0,-1,-1,0,10,bridge
16,11,0,-1,-1,0,10,bridge
16,12,0,-1,-1,0,10,bridge
16,13,0,-1,-1,1,10,water
16,14,0,-1,-1,1,50,water
16,15,0,-1,-1,1,50,water
16,16,0,-1,-1,1,50,water
16,17,0,-1,-1,1,50,water
16,18,0,-1,-1,1,50,water
16,19,0,-1,-1,1,50,water
16,20,0,-1,-1,1,50,water
16,21,0,-1,-1,1,50,water
16,22,0,-1,-1,1,50,water
16,23,0,-1,-1,1,50,water
16,24,0,-1,-1,1,50,water
24,0,4,-1,0,0,50,sand
24,1,3,-1,0,0,50,sand
24,2,3,-1,0,0,50,sand
24,3,3,-1,0,0,50,sand
24,4,3,-1,0,0,50,sand
24,5,3,-1,0,0,50,sand
24,6,3,-1,0,0,50,sand
24,7,3,-1,0,0,50,sand
24,8,2,-1,0,0,50,sand
24,9,1,-1,0,0,50,sand
24,10,1,-1,0,0,50,sand
24,11,1,-1,0,0,50,sand
24,11,1,-1,0,0,50,sand
24,12,1,-1,0,0,50,sand
24,13,1,-1,0,0,50,sand
24,14,1,-1,0,0,50,sand
24,15,1,-1,0,0,50,sand
24,16,1,-1,0,0,50,sand
24,17,1,-1,0,0,50,sand
24,18,1,-1,0,0,50,sand
24,19,1,-1,0,0,50,sand
24,20,1,-1,0,0,50,sand
24,21,2,-1,0,0,50,sand
24,22,2,-1,0,0,50,sand
24,23,2,-1,0,0,50,sand
24,24,3,-1,0,0,50,sand
23,0,4,-1,0,0,50,sand
23,1,4,-1,0,0,50,sand
23,2,4,-1,0,0,50,sand
23,3,3,-1,0,0,50,sand
23,4,3,-1,0,0,50,sand
23,5,3,-1,0,0,50,sand
23,6,3,-1,0,0,50,sand
23,7,3,-1,0,0,50,sand
23,8,2,-1,0,0,50,sand
23,9,2,-1,0,0,50,sand
23,11,1,-1,0,0,50,sand
23,12,1,-1,0,0,50,sand
23,13,0,-1,0,0,50,sand
23,14,0,-1,0,0,50,sand
23,15,0,-1,0,0,50,sand
23,16,0,-1,0,0,50,sand
23,17,0,-1,0,0,50,sand
23,18,0,-1,0,0,50,sand
23,19,0,-1,0,0,50,sand
23,20,0,-1,0,0,50,sand
23,21,0,-1,0,0,50,sand
23,22,0,-1,0,0,50,sand
23,23,0,-1,0,0,50,sand
23,24,0,-1,0,0,50,sand
22,0,3,-1,0,0,50,sand
22,1,3,-1,0,0,50,sand
22,2,2,-1,0,0,50,sand
22,3,2,-1,0,0,50,sand
22,4,1,-1,0,0,50,sand
22,5,1,-1,0,0,50,sand
22,6,1,-1,0,0,50,sand
22,7,0,-1,0,0,50,sand
22,8,0,-1,0,0,50,sand
22,9,0,-1,0,0,50,sand
22,10,0,-1,0,0,50,sand
22,11,0,-1,0,0,50,sand
22,12,0,-1,0,0,50,sand
22,13,0,-1,0,0,50,sand
22,14,0,-1,0,0,50,sand
22,15,0,-1,0,0,50,sand
22,16,0,-1,0,0,50,sand
22,17,0,-1,0,0,50,sand
22,18,0,-1,0,0,50,sand
22,19,0,-1,0,0,50,sand
22,21,0,-1,0,0,50,sand
22,22,0,-1,0,0,50,sand
22,23,0,-1,0,0,50,sand
22,24,0,-1,0,0,50,sand
21,0,0,-1,0,0,50,sand
21,1,0,-1,0,0,50,sand
21,2,0,-1,0,0,50,sand
21,3,0,-1,0,0,50,sand
21,4,0,-1,0,0,50,sand
21,5,0,-1,0,0,50,sand
21,6,0,-1,0,0,50,sand
21,7,0,-1,0,0,50,sand
21,8,0,3,1,0,50,sand
21,9,0,3,1,0,50,sand
21,10,0,-1,0,0,50,sand
21,11,0,-1,0,0,50,sand
21,12,0,-1,0,0,50,sand
21,13,0,-1,0,0,50,sand
21,14,0,-1,0,0,50,sand
21,15,0,-1,0,0,50,sand
21,16,0,-1,0,0,50,sand
21,17,0,-1,0,0,50,sand
21,18,0,-1,0,0,50,sand
21,19,0,-1,0,0,50,sand
21,20,0,-1,0,0,50,sand
21,21,0,-1,0,0,50,sand
21,22,0,-1,0,0,50,sand
21,23,0,-1,0,0,50,sand
21,24,0,-1,0,0,50,sand
20,0,0,-1,0,0,50,sand
20,1,0,-1,0,0,50,sand
20,2,0,-1,0,0,50,sand
20,3,0,-1,0,0,50,sand
20,4,0,-1,0,0,50,sand
20,5,0,-1,0,0,50,sand
20,6,0,-1,0,0,50,sand
20,7,0,-1,0,0,50,sand
20,8,0,0,1,0,50,sand
20,9,0,0,1,0,50,sand
20,10,0,-1,1,0,50,sand
20,11,0,-1,1,0,50,sand
20,12,0,-1,0,0,50,sand
20,13,0,-1,0,0,50,sand
20,14,0,-1,0,0,50,sand
20,15,0,-1,0,0,50,sand
20,16,0,-1,0,0,50,sand
20,17,0,-1,0,0,50,sand
20,18,0,-1,0,0,50,sand
20,19,0,-1,0,0,50,sand
20,20,0,-1,0,0,50,sand
20,21,0,-1,0,0,50,sand
20,22,0,-1,0,0,50,sand
20,23,0,-1,0,0,50,sand
20,24,0,-1,0,0,50,sand
19,0,0,-1,0,0,50,sand
19,1,0,-1,0,0,50,sand
19,2,0,-1,0,0,50,sand
19,3,0,-1,0,0,50,sand
19,4,0,-1,0,0,50,sand
19,5,0,-1,0,0,50,sand
19,6,0,-1,0,0,50,sand
19,7,0,-1,0,0,50,sand
19,8,0,1,1,0,50,sand
19,9,0,1,1,0,50,sand
19,10,0,-1,0,0,50,sand
19,11,0,-1,0,0,50,sand
19,12,0,-1,0,0,50,sand
19,13,0,-1,0,0,50,sand
19,14,0,-1,0,0,50,sand
19,15,0,-1,0,0,50,sand
19,16,0,-1,0,0,50,sand
19,17,0,-1,0,0,50,sand
19,18,0,-1,0,0,50,sand
19,19,0,-1,0,0,50,sand
19,20,0,-1,0,0,50,sand
19,21,0,-1,0,0,50,sand
19,22,0,-1,0,0,50,sand
19,23,0,-1,0,0,50,sand
19,24,0,-1,0,0,50,sand
18,0,0,-1,0,0,50,sand
18,1,0,-1,0,0,50,sand
18,2,0,-1,0,0,50,sand
18,3,0,-1,0,0,50,sand
18,4,0,-1,0,0,50,sand
18,5,0,-1,0,0,50,sand
18,6,0,-1,0,0,50,sand
18,7,0,-1,0,0,50,sand
18,8,0,-1,0,0,50,sand
18,9,0,-1,0,0,50,sand
18,10,0,-1,0,0,50,sand
18,11,0,-1,0,0,50,sand
18,12,0,-1,0,0,50,sand
18,13,0,-1,0,0,50,sand
18,14,0,-1,0,0,50,sand
18,15,0,-1,0,0,50,sand
18,16,0,-1,0,0,50,sand
18,17,0,-1,0,0,50,sand
18,18,0,-1,0,0,50,sand
18,19,0,-1,0,0,50,sand
18,20,0,-1,0,0,50,sand
18,21,0,-1,0,0,50,sand
18,22,0,-1,0,0,50,sand
18,23,0,-1,0,0,50,sand
18,24,0,-1,0,0,50,sand
17,0,0,-1,0,0,50,sand
17,1,0,-1,0,0,50,sand
17,2,0,-1,0,0,50,sand
17,3,0,-1,0,0,50,sand
17,4,0,-1,0,0,50,sand
17,5,0,-1,0,0,50,sand
17,6,0,-1,0,0,50,sand
17,7,0,-1,0,0,50,sand
17,8,0,-1,0,0,50,sand
17,9,0,-1,0,0,50,sand
17,10,0,-1,0,0,50,sand
17,11,0,-1,0,0,50,sand
17,12,0,-1,0,0,50,sand
17,13,0,-1,0,0,50,sand
17,14,0,-1,0,0,50,sand
17,15,0,-1,0,0,50,sand
17,16,0,-1,0,0,50,sand
17,17,0,-1,0,0,50,sand
17,18,0,-1,0,0,50,sand
17,19,0,-1,0,0,50,sand
17,20,0,-1,0,0,50,sand
17,21,0,-1,0,0,50,sand
17,22,0,-1,0,0,50,sand
17,23,0,-1,0,0,50,sand
17,24,0,-1,0,0,50,sand












